"0","","《時番》を発見したら優先的に討伐するのだ！","《時番》を発見したら優先的に討伐するのだ！","ui\00_message\quest\q50300005.gmd","\quest\q50300005.arc","q50300005.arc","6","Zerkin","Quest Dialogue"
"0","","奴らを倒せば残り時間が延長されるぞ","奴らを倒せば残り時間が延長されるぞ","ui\00_message\quest\q50300005.gmd","\quest\q50300005.arc","q50300005.arc","7","Zerkin","Quest Dialogue"
"0","","おお！　ついにエルダードラゴンのお出ましだ！","おお！　ついにエルダードラゴンのお出ましだ！","ui\00_message\quest\q50300005.gmd","\quest\q50300005.arc","q50300005.arc","8","Zerkin","Quest Dialogue"
"0","","破壊数　１/１５","破壊数　１/１５","ui\00_message\quest\q50301001.gmd","\quest\q50301001.arc","q50301001.arc","0","The White Dragon","Quest Dialogue"
"0","","破壊数　２/１５","破壊数　２/１５","ui\00_message\quest\q50301001.gmd","\quest\q50301001.arc","q50301001.arc","1","The White Dragon","Quest Dialogue"
"0","","破壊数　３/１５","破壊数　３/１５","ui\00_message\quest\q50301001.gmd","\quest\q50301001.arc","q50301001.arc","2","The White Dragon","Quest Dialogue"
"0","","破壊数　４/１５","破壊数　４/１５","ui\00_message\quest\q50301001.gmd","\quest\q50301001.arc","q50301001.arc","3","The White Dragon","Quest Dialogue"
"0","","破壊数　５/１５","破壊数　５/１５","ui\00_message\quest\q50301001.gmd","\quest\q50301001.arc","q50301001.arc","4","The White Dragon","Quest Dialogue"
"0","","破壊数　６/１５","破壊数　６/１５","ui\00_message\quest\q50301001.gmd","\quest\q50301001.arc","q50301001.arc","5","The White Dragon","Quest Dialogue"
"0","","破壊数　７/１５","破壊数　７/１５","ui\00_message\quest\q50301001.gmd","\quest\q50301001.arc","q50301001.arc","6","The White Dragon","Quest Dialogue"
"0","","破壊数　８/１５","破壊数　８/１５","ui\00_message\quest\q50301001.gmd","\quest\q50301001.arc","q50301001.arc","7","The White Dragon","Quest Dialogue"
"0","","破壊数　９/１５","破壊数　９/１５","ui\00_message\quest\q50301001.gmd","\quest\q50301001.arc","q50301001.arc","8","The White Dragon","Quest Dialogue"
"0","","破壊数　１０/１５","破壊数　１０/１５","ui\00_message\quest\q50301001.gmd","\quest\q50301001.arc","q50301001.arc","9","The White Dragon","Quest Dialogue"
"0","","破壊数　１１/１５","破壊数　１１/１５","ui\00_message\quest\q50301001.gmd","\quest\q50301001.arc","q50301001.arc","10","The White Dragon","Quest Dialogue"
"0","","破壊数　１２/１５","破壊数　１２/１５","ui\00_message\quest\q50301001.gmd","\quest\q50301001.arc","q50301001.arc","11","The White Dragon","Quest Dialogue"
"0","","破壊数　１３/１５","破壊数　１３/１５","ui\00_message\quest\q50301001.gmd","\quest\q50301001.arc","q50301001.arc","12","The White Dragon","Quest Dialogue"
"0","","破壊数　１４/１５","破壊数　１４/１５","ui\00_message\quest\q50301001.gmd","\quest\q50301001.arc","q50301001.arc","13","The White Dragon","Quest Dialogue"
"0","","破壊数　１５/１５","破壊数　１５/１５","ui\00_message\quest\q50301001.gmd","\quest\q50301001.arc","q50301001.arc","14","The White Dragon","Quest Dialogue"
"0","","チェックポイントを通過した！（1/15）","チェックポイントを通過した！（1/15）","ui\00_message\quest\q50302001.gmd","\quest\q50302001.arc","q50302001.arc","0","Walt","Quest Dialogue"
"0","","チェックポイントを通過した！（2/15）","チェックポイントを通過した！（2/15）","ui\00_message\quest\q50302001.gmd","\quest\q50302001.arc","q50302001.arc","1","Walt","Quest Dialogue"
"0","","チェックポイントを通過した！（3/15）","チェックポイントを通過した！（3/15）","ui\00_message\quest\q50302001.gmd","\quest\q50302001.arc","q50302001.arc","2","Walt","Quest Dialogue"
"0","","チェックポイントを通過した！（4/15）","チェックポイントを通過した！（4/15）","ui\00_message\quest\q50302001.gmd","\quest\q50302001.arc","q50302001.arc","3","Walt","Quest Dialogue"
"0","","チェックポイントを通過した！（5/15）","チェックポイントを通過した！（5/15）","ui\00_message\quest\q50302001.gmd","\quest\q50302001.arc","q50302001.arc","4","Walt","Quest Dialogue"
"0","","チェックポイントを通過した！（6/15）","チェックポイントを通過した！（6/15）","ui\00_message\quest\q50302001.gmd","\quest\q50302001.arc","q50302001.arc","5","Walt","Quest Dialogue"
"0","","チェックポイントを通過した！（7/15）","チェックポイントを通過した！（7/15）","ui\00_message\quest\q50302001.gmd","\quest\q50302001.arc","q50302001.arc","6","Walt","Quest Dialogue"
"0","","チェックポイントを通過した！（8/15）","チェックポイントを通過した！（8/15）","ui\00_message\quest\q50302001.gmd","\quest\q50302001.arc","q50302001.arc","7","Walt","Quest Dialogue"
"0","","チェックポイントを通過した！（9/15）","チェックポイントを通過した！（9/15）","ui\00_message\quest\q50302001.gmd","\quest\q50302001.arc","q50302001.arc","8","Walt","Quest Dialogue"
"0","","チェックポイントを通過した！（10/15）","チェックポイントを通過した！（10/15）","ui\00_message\quest\q50302001.gmd","\quest\q50302001.arc","q50302001.arc","9","Walt","Quest Dialogue"
"0","","チェックポイントを通過した！（11/15）","チェックポイントを通過した！（11/15）","ui\00_message\quest\q50302001.gmd","\quest\q50302001.arc","q50302001.arc","10","Walt","Quest Dialogue"
"0","","チェックポイントを通過した！（12/15）","チェックポイントを通過した！（12/15）","ui\00_message\quest\q50302001.gmd","\quest\q50302001.arc","q50302001.arc","11","Walt","Quest Dialogue"
"0","","チェックポイントを通過した！（13/15）","チェックポイントを通過した！（13/15）","ui\00_message\quest\q50302001.gmd","\quest\q50302001.arc","q50302001.arc","12","Walt","Quest Dialogue"
"0","","チェックポイントを通過した！（14/15）","チェックポイントを通過した！（14/15）","ui\00_message\quest\q50302001.gmd","\quest\q50302001.arc","q50302001.arc","13","Walt","Quest Dialogue"
"0","","チェックポイントを通過した！（15/15）","チェックポイントを通過した！（15/15）","ui\00_message\quest\q50302001.gmd","\quest\q50302001.arc","q50302001.arc","14","Walt","Quest Dialogue"
"0","","チェックポイントを通過した！（1/15）","チェックポイントを通過した！（1/15）","ui\00_message\quest\q50309001.gmd","\quest\q50309001.arc","q50309001.arc","0","The White Dragon","Quest Dialogue"
"0","","チェックポイントを通過した！（2/15）","チェックポイントを通過した！（2/15）","ui\00_message\quest\q50309001.gmd","\quest\q50309001.arc","q50309001.arc","1","The White Dragon","Quest Dialogue"
"0","","チェックポイントを通過した！（3/15）","チェックポイントを通過した！（3/15）","ui\00_message\quest\q50309001.gmd","\quest\q50309001.arc","q50309001.arc","2","The White Dragon","Quest Dialogue"
"0","","チェックポイントを通過した！（4/15）","チェックポイントを通過した！（4/15）","ui\00_message\quest\q50309001.gmd","\quest\q50309001.arc","q50309001.arc","3","The White Dragon","Quest Dialogue"
"0","","チェックポイントを通過した！（5/15）","チェックポイントを通過した！（5/15）","ui\00_message\quest\q50309001.gmd","\quest\q50309001.arc","q50309001.arc","4","The White Dragon","Quest Dialogue"
"0","","チェックポイントを通過した！（6/15）","チェックポイントを通過した！（6/15）","ui\00_message\quest\q50309001.gmd","\quest\q50309001.arc","q50309001.arc","5","The White Dragon","Quest Dialogue"
"0","","チェックポイントを通過した！（7/15）","チェックポイントを通過した！（7/15）","ui\00_message\quest\q50309001.gmd","\quest\q50309001.arc","q50309001.arc","6","The White Dragon","Quest Dialogue"
"0","","チェックポイントを通過した！（8/15）","チェックポイントを通過した！（8/15）","ui\00_message\quest\q50309001.gmd","\quest\q50309001.arc","q50309001.arc","7","The White Dragon","Quest Dialogue"
"0","","チェックポイントを通過した！（9/15）","チェックポイントを通過した！（9/15）","ui\00_message\quest\q50309001.gmd","\quest\q50309001.arc","q50309001.arc","8","The White Dragon","Quest Dialogue"
"0","","チェックポイントを通過した！（10/15）","チェックポイントを通過した！（10/15）","ui\00_message\quest\q50309001.gmd","\quest\q50309001.arc","q50309001.arc","9","The White Dragon","Quest Dialogue"
"0","","チェックポイントを通過した！（11/15）","チェックポイントを通過した！（11/15）","ui\00_message\quest\q50309001.gmd","\quest\q50309001.arc","q50309001.arc","10","The White Dragon","Quest Dialogue"
"0","","チェックポイントを通過した！（12/15）","チェックポイントを通過した！（12/15）","ui\00_message\quest\q50309001.gmd","\quest\q50309001.arc","q50309001.arc","11","The White Dragon","Quest Dialogue"
"0","","チェックポイントを通過した！（13/15）","チェックポイントを通過した！（13/15）","ui\00_message\quest\q50309001.gmd","\quest\q50309001.arc","q50309001.arc","12","The White Dragon","Quest Dialogue"
"0","","チェックポイントを通過した！（14/15）","チェックポイントを通過した！（14/15）","ui\00_message\quest\q50309001.gmd","\quest\q50309001.arc","q50309001.arc","13","The White Dragon","Quest Dialogue"
"0","","チェックポイントを通過した！（15/15）","チェックポイントを通過した！（15/15）","ui\00_message\quest\q50309001.gmd","\quest\q50309001.arc","q50309001.arc","14","The White Dragon","Quest Dialogue"
"0","","竜は理から生まれた――","竜は理から生まれた――","ui\00_message\quest\q50400006.gmd","\quest\q50400006.arc","q50400006.arc","0","Black Dragon","Quest Dialogue"
"0","","竜は理の守護者――","竜は理の守護者――","ui\00_message\quest\q50400006.gmd","\quest\q50400006.arc","q50400006.arc","1","Black Dragon","Quest Dialogue"
"0","","わたしは知ったのだ――","わたしは知ったのだ――","ui\00_message\quest\q50400006.gmd","\quest\q50400006.arc","q50400006.arc","2","Black Dragon","Quest Dialogue"
"0","","理はわたしを縛りつける――","理はわたしを縛りつける――","ui\00_message\quest\q50400006.gmd","\quest\q50400006.arc","q50400006.arc","3","Black Dragon","Quest Dialogue"
"0","","理はこの狭き世界にわたしを閉じ込める","理はこの狭き世界にわたしを閉じ込める","ui\00_message\quest\q50400006.gmd","\quest\q50400006.arc","q50400006.arc","4","Black Dragon","Quest Dialogue"
"0","","理の外とは如何なるものか――","理の外とは如何なるものか――","ui\00_message\quest\q50400006.gmd","\quest\q50400006.arc","q50400006.arc","5","Black Dragon","Quest Dialogue"
"0","","わたしはその理の外を見たい――","わたしはその理の外を見たい――","ui\00_message\quest\q50400006.gmd","\quest\q50400006.arc","q50400006.arc","6","Black Dragon","Quest Dialogue"
"0","","理の壁を壊してやろう","理の壁を壊してやろう","ui\00_message\quest\q50400006.gmd","\quest\q50400006.arc","q50400006.arc","7","Black Dragon","Quest Dialogue"
"0","","もはや何人もわたしを止めることは出来ぬ","もはや何人もわたしを止めることは出来ぬ","ui\00_message\quest\q50400006.gmd","\quest\q50400006.arc","q50400006.arc","8","Black Dragon","Quest Dialogue"
"0","","この世界を壊して穴をあけるのだ――","この世界を壊して穴をあけるのだ――","ui\00_message\quest\q50400006.gmd","\quest\q50400006.arc","q50400006.arc","9","Black Dragon","Quest Dialogue"
"0","","もうすぐ終わる――","もうすぐ終わる――","ui\00_message\quest\q50400006.gmd","\quest\q50400006.arc","q50400006.arc","10","Black Dragon","Quest Dialogue"
"0","","おまえたちを倒し――","おまえたちを倒し――","ui\00_message\quest\q50400006.gmd","\quest\q50400006.arc","q50400006.arc","11","Black Dragon","Quest Dialogue"
"0","","わたしは理の外を見よう――","わたしは理の外を見よう――","ui\00_message\quest\q50400006.gmd","\quest\q50400006.arc","q50400006.arc","12","Black Dragon","Quest Dialogue"
"0","","竜は理から生まれた――","竜は理から生まれた――","ui\00_message\quest\q50400007.gmd","\quest\q50400007.arc","q50400007.arc","0","Black Dragon","Quest Dialogue"
"0","","竜は理の守護者――","竜は理の守護者――","ui\00_message\quest\q50400007.gmd","\quest\q50400007.arc","q50400007.arc","1","Black Dragon","Quest Dialogue"
"0","","わたしは知ったのだ――","わたしは知ったのだ――","ui\00_message\quest\q50400007.gmd","\quest\q50400007.arc","q50400007.arc","2","Black Dragon","Quest Dialogue"
"0","","理はわたしを縛りつける――","理はわたしを縛りつける――","ui\00_message\quest\q50400007.gmd","\quest\q50400007.arc","q50400007.arc","3","Black Dragon","Quest Dialogue"
