"0","0","昨日のオーク騒動を受け、急遽
街の警備兵の交代時間を変更しましてな
覚者殿には、兵たちにその変更を
通達に行っていただきたいのです","昨日のオーク騒動を受け、急遽
街の警備兵の交代時間を変更しましてな
覚者殿には、兵たちにその変更を
通達に行っていただきたいのです","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","14","Navid","Quest Dialogue"
"0","0","百戦錬磨の覚者殿にこのような
些事をお願いして申し訳ない
いかんせん人手が足りておらず――","百戦錬磨の覚者殿にこのような
些事をお願いして申し訳ない
いかんせん人手が足りておらず――","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","15","Navid","Quest Dialogue"
"0","0","覚者殿に通達をお任せしたい兵士は
＜３＞名おります
警備箇所を地図に記してさしあげましょう","覚者殿に通達をお任せしたい兵士は
＜３＞名おります
警備箇所を地図に記してさしあげましょう","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","16","Navid","Quest Dialogue"
"0","0","その他、なにか出来事がございましたら
ご報告よろしくお願いいたしますぞ","その他、なにか出来事がございましたら
ご報告よろしくお願いいたしますぞ","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","17","Navid","Quest Dialogue"
"0","0","昨日のオーク騒動を受け、急遽
街の警備兵の交代時間を変更しましてな
覚者殿には、兵たちにその変更を
通達に行っていただきたいのです","昨日のオーク騒動を受け、急遽
街の警備兵の交代時間を変更しましてな
覚者殿には、兵たちにその変更を
通達に行っていただきたいのです","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","18","Navid","Quest Dialogue"
"0","0","百戦錬磨の覚者殿にこのような
些事をお願いして申し訳ない
いかんせん人手が足りておらず――","百戦錬磨の覚者殿にこのような
些事をお願いして申し訳ない
いかんせん人手が足りておらず――","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","19","Navid","Quest Dialogue"
"0","0","覚者殿に通達をお任せしたい兵士は
＜３＞名おります
警備箇所を地図に記してさしあげましょう","覚者殿に通達をお任せしたい兵士は
＜３＞名おります
警備箇所を地図に記してさしあげましょう","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","20","Navid","Quest Dialogue"
"0","0","その他、なにか出来事がございましたら
ご報告よろしくお願いいたしますぞ","その他、なにか出来事がございましたら
ご報告よろしくお願いいたしますぞ","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","21","Navid","Quest Dialogue"
"0","0","おや、あなたは――！
何か私にご用でしょうか？","おや、あなたは――！
何か私にご用でしょうか？","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","22","Megado Guard","Quest Dialogue"
"0","0","警備交代時間の変更、ですか――？
なんと、そんな業務連絡を
英雄である覚者殿がわざわざ！？","警備交代時間の変更、ですか――？
なんと、そんな業務連絡を
英雄である覚者殿がわざわざ！？","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","23","Megado Guard","Quest Dialogue"
"0","0","――いえいえ、ありがとうございます！
確かにご連絡承りました！","――いえいえ、ありがとうございます！
確かにご連絡承りました！","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","24","Megado Guard","Quest Dialogue"
"0","0","はっ！
――って、あ、あなたは
あのメガドを解放した覚者様！？","はっ！
――って、あ、あなたは
あのメガドを解放した覚者様！？","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","25","Megado Guard","Quest Dialogue"
"0","0","お、お、お会いできて光栄です！
あの、自分、覚者様に憧れて
少しでも近づきたくて兵士に志願したんです","お、お、お会いできて光栄です！
あの、自分、覚者様に憧れて
少しでも近づきたくて兵士に志願したんです","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","26","Megado Guard","Quest Dialogue"
"0","0","――はっ！　す、すみません
自分に何かご用だったんでしょうか","――はっ！　す、すみません
自分に何かご用だったんでしょうか","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","27","Megado Guard","Quest Dialogue"
"0","0","――警備交代時間の変更？
わ、わざわざすみません！
あの、確かに承りました！","――警備交代時間の変更？
わ、わざわざすみません！
あの、確かに承りました！","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","28","Megado Guard","Quest Dialogue"
"0","0","メガドの英雄であるあの方に
こんなお使いをさせるなんて
やはり<NPC 681>様はすごいお方なんだ――","メガドの英雄であるあの方に
こんなお使いをさせるなんて
やはり<NPC 681>様はすごいお方なんだ――","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","29","Megado Guard","Quest Dialogue"
"0","0","――は！？
こ、こ、これは覚者殿！
お勤めご苦労様です！","――は！？
こ、こ、これは覚者殿！
お勤めご苦労様です！","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","30","Megado Guard","Quest Dialogue"
"0","0","母ちゃんに教えてやらなきゃな――
<NPC 681>様、俺が覚者さんに
憧れてたの知ってて会わせてくれたのかな？","母ちゃんに教えてやらなきゃな――
<NPC 681>様、俺が覚者さんに
憧れてたの知ってて会わせてくれたのかな？","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","31","Megado Guard","Quest Dialogue"
"0","0","――――
うわ！
まだいらっしゃったんですか！？","――――
うわ！
まだいらっしゃったんですか！？","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","32","Megado Guard","Quest Dialogue"
"0","0","おいおい、そいつが
ぶつかってきたんだ！","おいおい、そいつが
ぶつかってきたんだ！","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","33","Jan","Quest Dialogue"
"0","0","全く、憲兵ってのは王国兵と違って
前を見て歩くこともできねえのか？","全く、憲兵ってのは王国兵と違って
前を見て歩くこともできねえのか？","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","34","Jan","Quest Dialogue"
"0","0","あなたは――覚者様？
ちょうど良かった！","あなたは――覚者様？
ちょうど良かった！","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","35","Megado Guard","Quest Dialogue"
"0","0","実は今、市民と憲兵が揉めていて
止めようにも止められなくて
困っていたんです！","実は今、市民と憲兵が揉めていて
止めようにも止められなくて
困っていたんです！","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","36","Megado Guard","Quest Dialogue"
"0","0","憲兵は侯爵様直属の私兵なので
どのように対応したらいいか
私一人では判断しかねていたのです――","憲兵は侯爵様直属の私兵なので
どのように対応したらいいか
私一人では判断しかねていたのです――","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","37","Megado Guard","Quest Dialogue"
"0","0","覚者様、申し訳ありませんが
私が応援を呼びに行っている間に
乱闘にならないよう治めていてください！
お願いします！","覚者様、申し訳ありませんが
私が応援を呼びに行っている間に
乱闘にならないよう治めていてください！
お願いします！","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","38","Megado Guard","Quest Dialogue"
"0","0","盗賊風情が――
あまり憲兵隊を舐めるなよ？
俺が一つ命令しさえすれば、お前など
一生牢獄暮らしなんだぞ！","盗賊風情が――
あまり憲兵隊を舐めるなよ？
俺が一つ命令しさえすれば、お前など
一生牢獄暮らしなんだぞ！","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","39","Military Police","Quest Dialogue"
"0","0","――あ？
なんだ貴様は、見世物じゃないぞ！","――あ？
なんだ貴様は、見世物じゃないぞ！","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","40","Military Police","Quest Dialogue"
"0","0","コイツが先にぶつかってきたんスよ
しかも謝りもしねえ――","コイツが先にぶつかってきたんスよ
しかも謝りもしねえ――","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","41","Military Police","Quest Dialogue"
"0","0","おいコイツまさか――
噂の""レジスタンス"" とかいう
奴なんじゃねえか！？","おいコイツまさか――
噂の""レジスタンス"" とかいう
奴なんじゃねえか！？","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","42","Military Police","Quest Dialogue"
"0","0","覚者さん、あんた――
面倒事に引き寄せられちまう体質か？","覚者さん、あんた――
面倒事に引き寄せられちまう体質か？","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","43","Jan","Quest Dialogue"
"0","0","この件にあんたは関係ないんだ
早いとこ、立ち去った方がいいぜ
下手するとあんたまで――
このイカれた憲兵どもに捕まっちまう","この件にあんたは関係ないんだ
早いとこ、立ち去った方がいいぜ
下手するとあんたまで――
このイカれた憲兵どもに捕まっちまう","ui\00_message\quest\q10320201.gmd","\quest\q10320201.arc","q10320201.arc","44","Jan","Quest Dialogue"
